id_doc,Text's title,Author,original_name,Normalized name,ID wikidata,identifiers,coordinate location,Longitude,Latitude,Type of place,printer,publication place,date
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Rusia","Rusia",Russia,Q159,"66.41666666666667,94.25",66.41666666666667,94.25,"Rusia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Vieja Europa","Vieja Europa",Old Europe,Q1241067,,,,"Vieja Europa",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Viena","Viena",Vienna,Q1741,"48.208333333333336,16.3725",48.208333333333336,16.3725,"Viena",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Reino de Grecia","Reino de Grecia",Greece,Q41,"38.5,23",38.5,23,"Reino de Grecia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Turquia","Turquía",Turkey,Q43,"39,36",39,36,"Turquía",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Europa","Europa",Europe,Q46,"48.690959,9.14062",48.690959,9.14062,"Europa",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Albania","Albania",Albania,Q222,"41,20",41,20,"Albania",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Tesalia","Tesalia",Ancient Thessaly,Q1247568,,,,"Tesalia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Romelia","Romelia",Rumelia,Q184002,"41,21.333333333333",41,21.333333333333,"Romelia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Austro-Hungría","Austria-Hungría",Austria-Hungary,Q28513,"48.2,16.35",48.2,16.35,"Austria-Hungría",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Italia","Italia",Italy,Q38,"42.5,12.5",42.5,12.5,"Italia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Tirol","Tirol",Tirol,Q30031124,"46.69102,11.15427",46.69102,11.15427,"Tirol",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Alpes Rehéticos","Alpes Rehéticos",Rhaetian Alps,Q1277,"46.8,10",46.8,10,"Alpes Rehéticos",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Istria","Istria",Istria,Q1079468,"44.566666666667,28.716666666667",44.566666666667,28.716666666667,"Istria",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Croácia","Croacia",Croatia,Q224,"45.25,15.466667",45.25,15.466667,"Croacia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Dalmácia","Dalmacia",Dalmatia,Q528042,"43.812761,16.218756",43.812761,16.218756,"Dalmacia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Alpes Julianos","Alpes Julianos",Julian Alps,Q119206,"46.36666667,13.81666667",46.36666667,13.81666667,"Alpes Julianos",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Ragusa","Ragusa",Dubrovnik,Q1722,"42.640277777778,18.108333333333",42.640277777778,18.108333333333,"Ragusa",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Montenegro","Montenegro",Montenegro,Q236,"42.766667,19.216667",42.766667,19.216667,"Montenegro",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Bósnia","Bosnia",Bosnia,Q188736,"44.16,17.78",44.16,17.78,"Bosnia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Sérvia","Serbia",Serbia,Q403,"43.95,20.933333333333",43.95,20.933333333333,"Serbia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Moldávia","Moldavia",Moldova,Q217,"47.25,28.516667",47.25,28.516667,"Moldavia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Würtemberg","Würtemberg",Württemberg,Q159626,"48.7786,9.17944",48.7786,9.17944,"Würtemberg",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Baviera","Baviera",Bavaria,Q980,"49.07861111111111,11.385555555555555",49.07861111111111,11.385555555555555,"Baviera",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Gran Ducado de Baden","Gran Ducado de Baden",Grand Duchy of Baden,Q186320,"49.01666667,8.4",49.01666667,8.4,"Gran Ducado de Baden",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Francia","Francia",France,Q142,"47,2",47,2,"Francia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"AlsaciaLorena","Alsacia-Lorena",Alsace–Lorraine,Q155144,"48.67,7",48.67,7,"Alsacia-Lorena",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Tunez","Túnez",Tunis,Q3572,"36.800833333333,10.18",36.800833333333,10.18,"Túnez",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Tripoli","Trípoli",Tripoli,Q3579,"32.87519,13.18746",32.87519,13.18746,"Trípoli",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Siria","Siria",Șiria,Q715296,"46.25,21.61666667",46.25,21.61666667,"Siria",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Palestina","Palestina",Palestine,Q7127272,"-1.6263,-79.977",-1.6263,-79.977,"Palestina",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Inglaterra","Inglaterra",England,Q21,"53,-1",53,-1,"Inglaterra",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Chipre","Chipre",Cyprus,Q229,"35,33",35,33,"Chipre",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Egipto","Egipto",Egypt,Q79,"27,29",27,29,"Egipto",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Alemania","Alemania",Germany,Q183,"51,10",51,10,"Alemania",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Prusia","Prusia",Kingdom of Prussia,Q27306,"53,14",53,14,"Prusia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Denamarca","Dinamarca",Denmark,Q35,"56,10",56,10,"Denamarca",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Ducado de Schleswig-Holstein","Ducado de Schleswig-Holstein",Duchies of Schleswig and Holstein,Q11308051,,,,"Ducado de Schleswig-Holstein",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Europa","Europa",Europe,Q46,"48.690959,9.14062",48.690959,9.14062,"Europa",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Asiria","Asiria",Assyrian Empire,Q41137,"36,43.3",36,43.3,"Asiria",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Arabia","Arabia",Arabian Peninsula,Q31945,"23,46",23,46,"Arabia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Mesopotamia","Mesopotamia",Mesopotamia,Q11767,"33.7,43.5",33.7,43.5,"Mesopotamia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Persia","Persia",Persia,Q1913014,"41.5789,-95.5706",41.5789,-95.5706,"Persia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Asia Menor","Asia Menor",Anatolia,Q51614,"39,35",39,35,"Asia Menor",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Armenia","Armenia",Armenia,Q328518,"4.5388888888889,-75.6725",4.5388888888889,-75.6725,"Armenia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Francia","Francia",France,Q142,"47,2",47,2,"Francia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Jerusalem","Jerusalem",Jerusalem,Q1218,"31.77888888888889,35.22555555555556",31.77888888888889,35.22555555555556,"Jerusalem",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Judea","Judea",Judea,Q104028,"31.698889,35.306389",31.698889,35.306389,"Judea",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Jerusalem","Jerusalem",Jerusalem,Q1218,"31.77888888888889,35.22555555555556",31.77888888888889,35.22555555555556,"Jerusalem",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Italia","Italia",Italy,Q38,"42.5,12.5",42.5,12.5,"Italia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Jerusalem","Jerusalem",Jerusalem,Q1218,"31.77888888888889,35.22555555555556",31.77888888888889,35.22555555555556,"Jerusalem",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Roma","Roma",Rome,Q220,"41.893055555556,12.482777777778",41.893055555556,12.482777777778,"Roma",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Italia","Italia",Italy,Q38,"42.5,12.5",42.5,12.5,"Italia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Europa","Europa",Europe,Q46,"48.690959,9.14062",48.690959,9.14062,"Europa",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Viena","Viena",Vienna,Q1741,"48.208333333333336,16.3725",48.208333333333336,16.3725,"Viena",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"República Francesa","República Francesa",France,Q142,"47,2",47,2,"República Francesa",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Inglaterra","Inglaterra",England,Q21,"53,-1",53,-1,"Inglaterra",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Inglaterra","Inglaterra",England,Q21,"53,-1",53,-1,"Inglaterra",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Estados Unidos Europeos","Estados Unidos Europeos","Estados Unidos Europeos",,,,,"Estados Unidos Europeos",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"República Francesa","República Francesa",France,Q142,"47,2",47,2,"República Francesa",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"España","España",Spain,Q29,"40.2,-3.5",40.2,-3.5,"España",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Italia","Italia",Italy,Q38,"42.5,12.5",42.5,12.5,"Italia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Grecia","Grecia",Greece,Q41,"38.5,23",38.5,23,"Grecia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Alemania","Alemania",Germany,Q183,"51,10",51,10,"Alemania",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Bélgica","Bélgica",Belgium,Q31,"50.641111111111,4.6680555555556",50.641111111111,4.6680555555556,"Bélgica",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Holanda","Holanda",Holland,Q102911,"52.25,4.667",52.25,4.667,"Holanda",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Portugal","Portugal",Portugal,Q45,"38.7,-9.1833333333333",38.7,-9.1833333333333,"Portugal",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Austro-Hungría","Austria-Hungría",Austria-Hungary,Q28513,"48.2,16.35",48.2,16.35,"Austria-Hungría",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Suecia","Suecia",Sweden,Q34,"61,15",61,15,"Suecia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Dinamarca","Dinamarca",Denmark,Q35,"56,10",56,10,"Dinamarca",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Rusia","Rusia",Russia,Q159,"66.41666666666667,94.25",66.41666666666667,94.25,"Rusia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Estados Unidos de Europa","Estados Unidos de Europa","Estados Unidos de Europa",,,,,"Estados Unidos de Europa",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Francia","Francia",France,Q142,"47,2",47,2,"Francia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Bélgica","Bélgica",Belgium,Q31,"50.641111111111,4.6680555555556",50.641111111111,4.6680555555556,"Bélgica",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Holanda","Holanda",Holland,Q102911,"52.25,4.667",52.25,4.667,"Holanda",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Suecia","Suecia",Sweden,Q34,"61,15",61,15,"Suecia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Italia","Italia",Italy,Q38,"42.5,12.5",42.5,12.5,"Italia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"España","España",Spain,Q29,"40.2,-3.5",40.2,-3.5,"España",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Portugal","Portugal",Portugal,Q45,"38.7,-9.1833333333333",38.7,-9.1833333333333,"Portugal",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Grecia","Grecia",Greece,Q41,"38.5,23",38.5,23,"Grecia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Inglaterra","Inglaterra",England,Q21,"53,-1",53,-1,"Inglaterra",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Suecia","Suecia",Sweden,Q34,"61,15",61,15,"Suecia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Noruega","Noruega",Norway,Q20,"65,11",65,11,"Noruega",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Dinamarca","Dinamarca",Denmark,Q35,"56,10",56,10,"Dinamarca",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Rusia","Rusia",Russia,Q159,"66.41666666666667,94.25",66.41666666666667,94.25,"Rusia",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Alemania","Alemania",Germany,Q183,"51,10",51,10,"Alemania",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Austria","Austria",Austria,Q40,"48,14",48,14,"Austria",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Paris","París",Paris,Q90,"48.85666666666667,2.352222222222222",48.85666666666667,2.352222222222222,"París",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Europa","Europa",Europe,Q46,"48.690959,9.14062",48.690959,9.14062,"Europa",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Roma","Roma",Rome,Q220,"41.893055555556,12.482777777778",41.893055555556,12.482777777778,"Roma",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Berlin","Berlín",Berlin,Q64,"52.516666666667,13.383333333333",52.516666666667,13.383333333333,"Berlín",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Roma","Roma",Rome,Q220,"41.893055555556,12.482777777778",41.893055555556,12.482777777778,"Roma",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Berlin","Berlín",Berlin,Q64,"52.516666666667,13.383333333333",52.516666666667,13.383333333333,"Berlín",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Paris","París",Paris,Q90,"48.85666666666667,2.352222222222222",48.85666666666667,2.352222222222222,"París",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Buenos Aires","Buenos Aires",Buenos Aires,Q1486,"-34.599722222222,-58.381944444444",-34.599722222222,-58.381944444444,"Buenos Aires",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"polo Norte","polo Norte",North Pole,Q79494,"64.751111111111,-147.35194444444",64.751111111111,-147.35194444444,"polo Norte",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Ville de Paris",París,Paris,Q90,"48.85666666666667,2.352222222222222",48.85666666666667,2.352222222222222,París,Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Ville de Paris",París,Paris,Q90,"48.85666666666667,2.352222222222222",48.85666666666667,2.352222222222222,París,Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"China","China",People's Republic of China,Q148,"35.844722222222224,103.45194444444445",35.844722222222224,103.45194444444445,"China",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Pekin","Pekín",Beijing,Q956,"39.90403,116.407526",39.90403,116.407526,"Pekín",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Buenos Aires","Buenos Aires",Buenos Aires,Q1486,"-34.599722222222,-58.381944444444",-34.599722222222,-58.381944444444,"Buenos Aires",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Buenos Aires","Buenos Aires",Buenos Aires,Q1486,"-34.599722222222,-58.381944444444",-34.599722222222,-58.381944444444,"Buenos Aires",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Coluguape","Coluguape",Lake General Carrera/Buenos Aires,Q503842,"-46.4375,-71.715",-46.4375,-71.715,"Coluguape",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"América del Norte","América del Norte",North America,Q49,"47,-105",47,-105,"América del Norte",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"India","India",India,Q668,"22.8,83",22.8,83,"India",Igon Hermanos,Buenos Aires,1879
Aquiles_Sioen_Buenos_Aires,Buenos Aires en el año 2080,Aquiles Sioen,"Borbon","Borbón",Pebble Island,Q1359998,"-51.303055555556,-59.629444444444",-51.303055555556,-59.629444444444,"Borbón",Igon Hermanos,Buenos Aires,1879
